단속건수,위도,경도,대표_단속동,대표_장소
77,36.8243172374008,127.113619570123,백석동,천안시 백석동 920번지
77,36.8088597491602,127.158536408198,원성동,천안시 원성동 602
77,36.7999710460895,127.149889644315,사직동,천안시 사직동 340
76,36.8220922633172,127.160890564938,신부동,천안시 신부동 터미널6길 12
76,36.8057354585871,127.135624175007,봉명동,천안시 봉명동 봉명2길
76,36.7841040006664,127.152984563685,청당동,천안시 청당동 청수14로 60
76,36.8041420479272,127.118387072071,쌍용동,천안시 쌍용동 용암초
76,36.793471002908,127.128860063222,신방동,천안시 신방동 875
75,36.814419509112,127.139400997364,성정동,천안시 성정동 717번지
75,36.8176271324623,127.108802446265,불당동,천안시 불당동 1530번지
75,36.7926181435213,127.151529270294,청수동,천안시 청수동 수도산공원길 1
75,36.7754022184907,127.136610454244,신방동,천안시 신방동 엔젤어린이집
75,36.8243997794035,127.119233035272,백석동,천안시 백석동 1178번지
74,36.8069156864198,127.139943109078,봉명동,천안시 봉명동 천고
74,36.7963299870191,127.157781944437,구성동,천안시 구성동 494
73,36.8415005347737,127.121023891904,성성동,천안시 성성동 827번지
73,36.8109983843772,127.109882142179,불당동,천안시 불당동 검은들1길
73,36.807301482328,127.118790990762,쌍용동,천안시 쌍용동 2109번지
72,36.8242749488911,127.120600082928,백석동,천안시 백석동 1183번지
72,36.7975393195891,127.148585257438,사직동,천안시 사직동 천안천공원3길
72,36.8174689934145,127.137821192599,성정동,천안시 성정동 777번지
72,36.8425284421467,127.136563609648,성성동,천안시 성성동 814번지
72,36.8172140459423,127.159130608418,신부동,천안시 신부동 531
72,36.8035799673825,127.11898616094,쌍용동,천안시 쌍용동 2034번지
72,36.8068794958585,127.164357640385,원성동,천안시 원성동 613
72,36.8431310000442,127.120842368655,성성동,천안시 성성동 520번지
71,36.80907913057255,127.14677293470254,대흥동,천안시 대흥동 천안역
71,36.809909395588,127.144358368828,와촌동,천안시 와촌동 106-85번지
71,36.7836212980523,127.153595053354,청당동,천안시 청당동 종합사회복지관
71,36.8112134637254,127.138695206068,성정동,천안시 성정동 219-7번지
70,36.7694889892733,127.132560411973,신방동,천안시 신방동 통정8로 54-15
70,36.8405604467416,127.128461430008,성성동,천안시 성성동 724번지
69,36.8166256001121,127.104320782773,불당동,천안시 불당동 1877번지
68,36.8291198514316,127.143180133766,성정동,천안시 성정동 성정공원7길
68,36.8342577365229,127.135611958483,두정동,천안시 두정동 부성3길
68,36.8335447735433,127.141419204774,두정동,천안시 두정동 1810번지
67,36.7831139713258,127.154151824949,청당동,천안시 청당동 507
67,36.8411749200714,127.126350716388,성성동,천안시 성성동 969번지
67,36.8138051518799,127.107628237376,불당동,천안시 불당동 1540번지
67,36.8406524941849,127.121563380198,성성동,천안시 성성동 837번지
67,36.7998489600249,127.110435323694,불당동,천안시 불당동 광장로
67,36.7846643067937,127.155353758599,청당동,천안시 청당동 천안세무서
67,36.8800162137873,127.154444517411,직산읍,천안시 직산읍 삼은리 70-2
67,36.8358090354436,127.140082159127,두정동,천안시 두정동 1804번지
66,36.8337967852488,127.135800595844,두정동,천안시 두정동 1791번지
66,36.835259820099,127.120414642855,백석동,천안시 백석동 1142번지
66,36.8102259998342,127.148205208524,대흥동,천안시 대흥동 30-7
66,36.7952078964363,127.130924599664,쌍용동,천안시 쌍용동 389-56번지
66,36.7778973200696,127.149712454183,청당동,천안시 청당동 979
66,36.8279052691933,127.11162312489,백석동,천안시 백석동 백석공단3길
65,36.8064838072865,127.141976125004,봉명동,천안시 봉명동 봉명로
65,36.8402261549269,127.119186072607,성성동,천안시 성성동 515번지
65,36.8208851944092,127.135858254912,성정동,천안시 성정동 1101번지
65,36.8225414680027,127.141620098856,성정동,천안시 성정동 643번지
64,36.8005451279714,127.146064275019,다가동,천안시 다가동 천안천공원3길 5-15
64,36.8078140895348,127.132795664697,봉명동,천안시 봉명동 쌍용대로
64,36.8397329147692,127.129169477268,성성동,천안시 성성동 680번지
64,36.8270127131915,127.140144586169,성정동,천안시 성정동 1484번지
64,36.8172541813989,127.109077628085,불당동,천안시 불당동 1870번지
64,36.8336363280396,127.132580435896,두정동,천안시 두정동 1771번지
64,36.7746388340406,127.129483152526,신방동,천안시 신방동 2077
64,36.7920429579922,127.140599499695,용곡동,천안시 용곡동 604
63,36.78090445020363,127.13815270889792,신방동,천안시 신방동 용곡세광2차
63,36.7315721906357,127.099281150635,풍세면,천안시 풍세면 풍세산단3로 111
63,36.7790564624431,127.145174144184,청당동,천안시 청당동 992
63,36.8395805614625,127.122942986837,성성동,천안시 성성동 900번지
63,36.8167273238038,127.10423125974,불당동,천안시 불당동 불당22대로
62,36.8254073240665,127.156110522944,신부동,천안시 신부동 천안대로 896
62,36.8340833519705,127.117788835592,백석동,천안시 백석동 1117번지
62,36.8241932478672,127.155294864317,신부동,천안시 신부동 터미널9길 13
62,36.7852853321096,127.148888612768,청당동,천안시 청당동 가온초등학교
62,36.8364016618135,127.113021200071,백석동,천안시 백석동 735번지
61,36.8355804416336,127.144064678253,두정동,천안시 두정동 527-4번지
61,36.7845975068139,127.158042443164,청당동,천안시 청당동 957
61,36.8890130591116,127.21306484742,성거읍,천안시 성거읍 오목리 MEMC
61,36.8338193803465,127.111279607152,백석동,천안시 백석동 741번지
61,36.83991890799,127.129744242467,성성동,천안시 성성동 677번지
61,36.8180941070216,127.144489739127,성정동,천안시 성정동 선영1길
61,36.8384091376263,127.116301293809,성성동,천안시 성성동 523번지
60,36.8193302097389,127.15784651678,신부동,천안시 신부동 401-221
60,36.8066234152282,127.11351228988,불당동,천안시 불당동 744번지
60,36.8212772100055,127.10993046032,불당동,천안시 불당동 1480번지
59,36.8271045727957,127.129709488544,두정동,천안시 두정동 1779번지
59,36.8168930079616,127.159916384771,신부동,천안시 신부동 991
59,36.8334968186863,127.138910301405,두정동,천안시 두정동 1287번지
59,36.8238236717223,127.136599410287,성정동,천안시 성정동 413-19번지
58,36.8415862975413,127.128431978535,성성동,천안시 성성동 성성8로
58,36.8328542178753,127.130744348165,두정동,천안시 두정동 오성8길
58,36.8376070317672,127.120227740726,백석동,천안시 백석동 1057번지
58,36.8113363804591,127.10200409853,불당동,천안시 불당동 1900번지
58,36.7924607623313,127.119452532097,쌍용동,천안시 쌍용동 쌍용역입구
57,36.809560162563,127.144178968144,와촌동,천안시 와촌동 106-17번지
57,36.7330792521201,127.10075395121,풍세면,천안시 풍세면 풍세산단로 74
57,36.7638738870678,127.158268707615,구룡동,천안시 구룡동 20-4번지
56,36.8004359703747,127.102973911389,불당동,천안시 불당동 527번지
56,36.7954309089214,127.132320615232,쌍용동,천안시 쌍용동 389-3번지
56,36.82622277143053,127.14001749247444,두정동,천안시 두정동 성정두정로
56,36.82621229542977,127.14125606938782,성정동,천안시 성정동 봉정
56,36.7919483936336,127.114687113863,쌍용동,천안시 쌍용동 1905번지
56,36.8308424077277,127.123146471237,백석동,천안시 백석동 1011번지
56,36.9118171904083,127.141501624056,성환읍,천안시 성환읍 성월리 72-11
56,36.8268897732079,127.156562459379,신부동,천안시 신부동 단대로 40
56,36.8155618082502,127.112366858979,불당동,천안시 불당동 226-2번지
56,36.8425484332248,127.129819316385,성성동,천안시 성성동 성성3길
56,36.8085113753585,127.105235985578,불당동,천안시 불당동 불당32길
55,36.8410911543815,127.181865664231,안서동,천안시 안서동 백석대학교 정문
54,36.7979779904053,127.099174624042,불당동,천안시 불당동 시티프라디움3차 정문
54,36.82336484817,127.137441481402,성정동,천안시 성정동 758번지
54,36.8586053807166,127.116894257642,차암동,천안시 차암동 402번지
53,36.8020819689762,127.139846014418,다가동,천안시 다가동 다가1길 14-21
53,36.7306889447471,127.104606202662,풍세면,천안시 풍세면 풍세산단로 26
53,36.8019008919846,127.124649722315,쌍용동,천안시 쌍용동 1355번지
53,36.8363627824355,127.14693625609,두정동,천안시 두정동 1833번지
53,36.8635977199907,127.120810891034,직산읍,천안시 직산읍 모시리 314
53,36.8028877082389,127.158617776171,원성동,천안시 원성동 침례교회
53,36.8075245131742,127.147227520158,대흥동,천안시 대흥동 대흥로 217
52,36.8215186846695,127.117127227579,백석동,천안시 백석동 272-1번지
52,36.7722594776337,127.128197290889,신방동,천안시 신방동 2087
52,36.8035413446173,127.129890602326,쌍용동,천안시 쌍용동 미라2길
52,36.7852702033752,127.15911281912,청당동,천안시 청당동 964
52,36.8377467347058,127.146909419266,두정동,천안시 두정동 두정역서5길
52,36.8041097507143,127.148965948581,오룡동,천안시 오룡동 207-27
52,36.878686444721,127.157477969394,성거읍,천안시 성거읍 신월리 3-3
52,36.8313732639261,127.152658154191,두정동,천안시 두정동 2068번지
51,36.9181503565872,127.127826192995,성환읍,천안시 성환읍 성환리 449-894
51,36.7409649538135,127.23439131705,성남면,천안시 성남면 성남로
51,36.8311872311171,127.110619240127,백석동,천안시 백석동 백석공단7로
51,36.8034646818478,127.141709346682,봉명동,천안시 봉명동 차돌로 103
51,36.8826273984842,127.147945452121,직산읍,천안시 직산읍 삼은리 584
51,36.7832043943426,127.161921109301,청당동,천안시 청당동 청수7로 6-14
51,36.8190708587365,127.153728624372,신부동,천안시 신부동 태현빌딩
51,36.8197610766889,127.10778351439,불당동,천안시 불당동 1494번지
51,36.8164661836478,127.140562789203,성정동,천안시 성정동 성정7길
50,36.8132686841477,127.108264387572,불당동,천안시 불당동 1537-2번지
50,36.811432164307,127.140154621501,성정동,천안시 성정동 783번지
50,36.8377164254126,127.143765995525,두정동,천안시 두정동 1830번지
50,36.7308873445806,127.10141014556,풍세면,천안시 풍세면 풍세산단로 57
50,36.830895366458,127.119013427915,백석동,천안시 백석동 1114번지
49,36.8240902377481,127.133969761512,성정동,천안시 성정동 792번지
49,36.8104655116746,127.106967408939,불당동,천안시 불당동 1640번지
49,36.7836392991752,127.160838376714,청당동,천안시 청당동 969
49,36.822353993511,127.125621033521,백석동,천안시 백석동 864번지
49,36.8111587873936,127.138831606493,성정동,천안시 성정동 740-7번지
49,36.8913022309551,127.161939570898,직산읍,천안시 직산읍 직산로
49,36.8316667521243,127.142571255026,두정동,천안시 두정동 1826번지
49,36.8268942471075,127.139275775936,성정동,천안시 성정동 1536번지
49,36.7802050706518,127.161164581331,청당동,천안시 청당동 980
49,36.8021790174512,127.107427299372,불당동,천안시 불당동 1083번지
48,36.8054942083775,127.105412385351,불당동,천안시 불당동 1939번지
48,36.8182507684439,127.164366820255,신부동,천안시 신부동 527
48,36.7854784481694,127.159585683339,청당동,천안시 청당동 963
48,36.8006593733558,127.103783456738,불당동,천안시 불당동 1297번지
48,36.8083420424585,127.149218558848,문화동,천안시 문화동 명동길 58-1
47,36.8334368666152,127.13931969678,두정동,천안시 두정동 1288번지
47,36.7989792661631,127.121023965046,쌍용동,천안시 쌍용동 781번지
47,36.8355294136602,127.144605146715,두정동,천안시 두정동 525-2번지
47,36.8085878103249,127.145038472202,와촌동,천안시 와촌동 186번지
47,36.8144493046571,127.140728107589,성정동,천안시 성정동 781번지
47,36.8188843270756,127.10913396361,불당동,천안시 불당동 1488번지
47,36.81086986072,127.129762000223,쌍용동,천안시 쌍용동 산 84
47,36.8073690778805,127.143162822069,와촌동,천안시 와촌동 178번지
47,36.7703431157798,127.260916521855,목천읍,천안시 목천읍 충절로
46,36.8134164283087,127.107511587103,불당동,천안시 불당동 1539번지
46,36.8217733565948,127.138720648343,성정동,천안시 성정동 766번지
46,36.8027604379929,127.139597139165,봉명동,천안시 봉명동 봉정로 4
